heightmap_id,category,terrace_steps,steps_4,steps_6,steps_8,steps_10,steps_12,steps_16,gamma,edge_sigma,morph_strength,contrast,homogeneity,energy,correlation,entropy,height_mean,height_std,hist_entropy,gradient_mean
Wood__black_fine_wood_pbr_18_16_height,Wood,4,1,0,0,0,0,0,0.500000,4.500000,2.000000,0.332263,0.908103,0.334900,0.978161,0.299468,0.849342,0.042589,1.811278,0.001645
Wood__black_fine_wood_pbr_18_16_height,Wood,4,1,0,0,0,0,0,0.500000,0.500000,2.000000,0.003821,0.998089,0.957271,0.951972,0.012639,0.999794,0.001041,0.116115,0.000010
Wood__black_fine_wood_pbr_18_16_height,Wood,4,1,0,0,0,0,0,1.000000,1.500000,0.500000,3.302276,0.725463,0.140361,0.965765,1.855174,0.592686,0.110163,4.280639,0.007369
Wood__black_fine_wood_pbr_18_16_height,Wood,4,1,0,0,0,0,0,1.000000,4.500000,2.000000,0.312551,0.910603,0.301861,0.989993,0.451117,0.625063,0.063474,2.246641,0.001671
Wood__black_fine_wood_pbr_18_16_height,Wood,4,1,0,0,0,0,0,1.500000,0.500000,1.500000,2.554060,0.888585,0.284067,0.961633,1.032276,0.847612,0.091149,2.779208,0.003607
Wood__black_fine_wood_pbr_18_16_height,Wood,4,1,0,0,0,0,0,1.500000,1.500000,2.000000,0.886405,0.895167,0.269389,0.967070,0.929990,0.657682,0.058897,2.779208,0.002534
Wood__black_fine_wood_pbr_18_16_height,Wood,4,1,0,0,0,0,0,1.500000,3.000000,1.000000,2.956276,0.742339,0.134239,0.973760,1.736070,0.450095,0.119098,4.558771,0.006525
Wood__black_fine_wood_pbr_18_16_height,Wood,4,1,0,0,0,0,0,2.000000,1.500000,2.000000,0.886405,0.895167,0.269389,0.967070,0.929990,0.657682,0.058897,2.779208,0.002534
Wood__black_fine_wood_pbr_18_16_height,Wood,4,1,0,0,0,0,0,2.000000,4.500000,0.500000,3.673790,0.631552,0.095577,0.974348,1.486264,0.380882,0.134836,4.738897,0.008922
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,0.500000,0.500000,0.500000,3.712287,0.878249,0.521796,0.905782,0.511095,0.853200,0.069604,1.920849,0.005118
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,0.500000,3.000000,2.000000,0.116191,0.952611,0.478234,0.956800,0.115252,0.811968,0.017386,0.805082,0.000798
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,0.500000,4.500000,2.000000,0.099802,0.955603,0.475713,0.961934,0.088248,0.800119,0.017517,0.918564,0.000757
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,0.500000,0.500000,2.000000,0.054741,0.976383,0.645577,0.949279,0.090128,0.959990,0.012926,0.576938,0.000460
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,1.000000,1.500000,0.500000,5.370009,0.677024,0.109615,0.959142,2.364194,0.619485,0.129005,5.000000,0.009646
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,1.000000,4.500000,2.000000,0.485382,0.891113,0.250557,0.982460,0.514037,0.669429,0.059781,2.354228,0.002116
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,1.500000,0.500000,1.500000,3.621522,0.890421,0.252799,0.958327,0.978356,0.837539,0.104316,2.747958,0.003853
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,1.500000,1.500000,2.000000,0.806169,0.900448,0.271329,0.964729,0.906575,0.638521,0.053820,2.747958,0.002366
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,1.500000,3.000000,1.000000,1.646962,0.784167,0.170380,0.970942,1.133130,0.479712,0.083886,3.600311,0.004788
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,2.000000,1.500000,2.000000,1.221413,0.887796,0.249011,0.966831,1.198371,0.594113,0.068307,3.297285,0.002954
Wood__black_fine_wood_pbr_18_16_height,Wood,6,0,1,0,0,0,0,2.000000,4.500000,0.500000,3.603509,0.636232,0.101079,0.972905,1.425263,0.303682,0.129944,4.558771,0.008812
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,0.500000,0.500000,0.500000,2.379998,0.804820,0.223900,0.940451,0.899060,0.864226,0.070428,2.354228,0.005440
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,0.500000,3.000000,2.000000,0.205195,0.933567,0.396760,0.969868,0.198444,0.810318,0.028846,1.256566,0.001170
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,0.500000,4.500000,2.000000,0.195760,0.930098,0.385632,0.974317,0.174007,0.792176,0.029876,1.256566,0.001207
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,0.500000,0.500000,2.000000,0.084542,0.967185,0.498929,0.955947,0.090878,0.963365,0.013388,0.576938,0.000530
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,1.000000,1.500000,0.500000,3.645192,0.705769,0.127203,0.956583,1.892612,0.594226,0.103190,4.558771,0.007971
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,1.000000,4.500000,2.000000,0.360215,0.902659,0.274745,0.980007,0.390304,0.632952,0.047801,2.029940,0.001806
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,1.500000,0.500000,1.500000,1.998274,0.883008,0.244550,0.963779,1.131204,0.860882,0.082916,2.747958,0.003392
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,1.500000,1.500000,2.000000,0.878732,0.893083,0.257467,0.969028,0.909974,0.682143,0.060925,2.884043,0.002566
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,1.500000,3.000000,1.000000,2.966797,0.741468,0.138098,0.972756,1.649147,0.468732,0.117014,4.280639,0.006563
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,2.000000,1.500000,2.000000,1.077009,0.893810,0.264791,0.965011,1.105412,0.594232,0.062827,3.194923,0.002738
Wood__black_fine_wood_pbr_18_16_height,Wood,8,0,0,1,0,0,0,2.000000,4.500000,0.500000,3.056400,0.651408,0.105261,0.973622,1.303375,0.332382,0.121467,4.467070,0.008122
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,0.500000,0.500000,0.500000,2.412832,0.795700,0.206216,0.943961,1.066262,0.873739,0.073080,2.673795,0.005531
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,0.500000,3.000000,2.000000,0.282565,0.920130,0.338488,0.974048,0.261725,0.811122,0.035685,1.368393,0.001414
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,0.500000,4.500000,2.000000,0.263766,0.918531,0.361241,0.975544,0.234703,0.789333,0.036240,1.368393,0.001442
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,0.500000,0.500000,2.000000,0.068949,0.972108,0.553926,0.952443,0.086407,0.968056,0.013431,0.576938,0.000517
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,1.000000,1.500000,0.500000,4.794873,0.683800,0.114360,0.957184,2.181436,0.609774,0.119470,4.914268,0.009161
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,1.000000,4.500000,2.000000,0.448662,0.894992,0.275931,0.979350,0.446108,0.656476,0.052961,2.138541,0.002037
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,1.500000,0.500000,1.500000,2.542836,0.889864,0.285956,0.961163,1.024829,0.849151,0.090446,2.747958,0.003552
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,1.500000,1.500000,2.000000,0.875215,0.896792,0.264703,0.966439,0.929909,0.660233,0.057643,2.779208,0.002489
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,1.500000,3.000000,1.000000,2.534872,0.754261,0.145506,0.972854,1.512255,0.465304,0.108364,4.185994,0.006041
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,2.000000,1.500000,2.000000,1.190751,0.885429,0.241951,0.966416,1.213508,0.576712,0.066084,3.297285,0.002891
Wood__black_fine_wood_pbr_18_16_height,Wood,10,0,0,0,1,0,0,2.000000,4.500000,0.500000,2.554401,0.675042,0.121404,0.971580,1.104808,0.323770,0.107097,3.962782,0.007339
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,0.500000,0.500000,0.500000,1.752128,0.805546,0.209462,0.946079,0.865189,0.894184,0.062846,2.246641,0.004746
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,0.500000,3.000000,2.000000,0.234901,0.927971,0.354041,0.973308,0.200490,0.840455,0.032476,1.256566,0.001269
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,0.500000,4.500000,2.000000,0.226967,0.924310,0.357320,0.976489,0.203247,0.820229,0.033889,1.368393,0.001320
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,0.500000,0.500000,2.000000,0.064489,0.972136,0.544950,0.953371,0.063395,0.975004,0.010781,0.462290,0.000412
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,1.000000,1.500000,0.500000,3.816518,0.700406,0.124927,0.955931,1.934895,0.595452,0.104913,4.649397,0.008193
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,1.000000,4.500000,2.000000,0.373234,0.902959,0.286283,0.977573,0.368851,0.635786,0.046555,2.029940,0.001846
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,1.500000,0.500000,1.500000,2.980697,0.890243,0.295939,0.960298,0.948012,0.842900,0.096866,2.779208,0.003734
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,1.500000,1.500000,2.000000,0.844123,0.899528,0.265482,0.965561,0.912483,0.648348,0.056140,2.852793,0.002429
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,1.500000,3.000000,1.000000,2.306453,0.759341,0.149240,0.972800,1.449293,0.463331,0.102866,4.090446,0.005733
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,2.000000,1.500000,2.000000,1.109267,0.892497,0.257283,0.964566,1.149904,0.580205,0.063377,3.163673,0.002781
Wood__black_fine_wood_pbr_18_16_height,Wood,12,0,0,0,0,1,0,2.000000,4.500000,0.500000,2.419928,0.678297,0.119722,0.972346,1.092479,0.338354,0.105686,4.090446,0.007159
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,0.500000,0.500000,0.500000,2.243958,0.811858,0.237771,0.939127,0.833174,0.871730,0.067066,2.246641,0.005188
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,0.500000,3.000000,2.000000,0.201694,0.933365,0.367192,0.971902,0.185520,0.819607,0.029080,1.256566,0.001172
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,0.500000,4.500000,2.000000,0.193459,0.931083,0.408313,0.973788,0.180353,0.801637,0.030114,1.256566,0.001198
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,0.500000,0.500000,2.000000,0.075817,0.970603,0.530497,0.951928,0.086351,0.965939,0.012327,0.576938,0.000486
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,1.000000,1.500000,0.500000,3.920216,0.699103,0.124044,0.955796,1.957220,0.596110,0.106258,4.649397,0.008300
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,1.000000,4.500000,2.000000,0.384658,0.901826,0.290973,0.977242,0.381192,0.637079,0.046472,1.920849,0.001873
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,1.500000,0.500000,1.500000,2.537919,0.890327,0.283873,0.961164,1.024868,0.849350,0.090383,2.779208,0.003545
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,1.500000,1.500000,2.000000,0.867237,0.897912,0.270565,0.965859,0.926102,0.660843,0.057232,2.779208,0.002475
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,1.500000,3.000000,1.000000,2.470433,0.755573,0.144721,0.972698,1.475289,0.468273,0.106420,4.185994,0.005956
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,2.000000,1.500000,2.000000,1.145203,0.887365,0.251872,0.965909,1.172609,0.571430,0.064417,3.194923,0.002832
Wood__black_fine_wood_pbr_18_16_height,Wood,16,0,0,0,0,0,1,2.000000,4.500000,0.500000,2.474820,0.675264,0.117927,0.972583,1.111837,0.327058,0.107280,4.090446,0.007258
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,0.500000,0.500000,0.500000,1.547142,0.881453,0.395723,0.935480,0.539953,0.943926,0.054777,1.701238,0.003035
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,0.500000,3.000000,2.000000,0.212654,0.918182,0.283911,0.988766,0.314349,0.745681,0.049449,2.246641,0.001420
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,0.500000,4.500000,2.000000,0.181208,0.920099,0.281905,0.990323,0.232622,0.730406,0.048891,2.138541,0.001346
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,0.500000,0.500000,2.000000,0.114591,0.965330,0.517047,0.970922,0.073840,0.980588,0.019265,0.576938,0.000513
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,1.000000,1.500000,0.500000,1.172162,0.799169,0.156083,0.981323,1.246718,0.610443,0.089457,4.280639,0.004476
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,1.000000,4.500000,2.000000,0.286373,0.887462,0.198474,0.993964,0.427515,0.551639,0.077274,3.194923,0.001915
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,1.500000,0.500000,1.500000,0.782208,0.914812,0.327070,0.977250,0.492175,0.881348,0.065337,2.029940,0.002089
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,1.500000,1.500000,2.000000,0.692170,0.884906,0.211520,0.987866,1.087280,0.561108,0.085393,3.931532,0.002522
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,1.500000,3.000000,1.000000,0.580918,0.838950,0.163724,0.991032,0.812935,0.429518,0.090936,4.090446,0.002962
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,2.000000,1.500000,2.000000,0.850757,0.882291,0.203259,0.986192,1.217376,0.477042,0.088205,4.342070,0.002695
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,4,1,0,0,0,0,0,2.000000,4.500000,0.500000,0.562287,0.812330,0.154896,0.991412,0.653395,0.312336,0.092065,3.994032,0.003331
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,0.500000,0.500000,0.500000,1.764630,0.870522,0.297399,0.948623,0.627023,0.916370,0.065383,1.811278,0.003771
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,0.500000,3.000000,2.000000,0.195116,0.918364,0.250803,0.991488,0.285200,0.738060,0.054694,2.354228,0.001400
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,0.500000,4.500000,2.000000,0.180183,0.917309,0.243756,0.992723,0.237800,0.725303,0.056102,2.246641,0.001384
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,0.500000,0.500000,2.000000,0.070857,0.968816,0.480427,0.978124,0.104180,0.969293,0.020352,0.691205,0.000518
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,1.000000,1.500000,0.500000,1.079102,0.801898,0.159059,0.981965,1.177129,0.602616,0.087690,4.059196,0.004305
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,1.000000,4.500000,2.000000,0.271299,0.890052,0.206812,0.993765,0.389306,0.548841,0.074719,3.091917,0.001859
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,1.500000,0.500000,1.500000,1.160649,0.899740,0.233949,0.977812,0.880991,0.849384,0.079636,2.354228,0.002637
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,1.500000,1.500000,2.000000,0.618617,0.887368,0.209789,0.988730,1.000829,0.548195,0.083934,4.090446,0.002414
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,1.500000,3.000000,1.000000,0.525541,0.842560,0.165319,0.991851,0.740642,0.425380,0.090943,4.090446,0.002853
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,2.000000,1.500000,2.000000,0.752273,0.883567,0.206370,0.986971,1.149167,0.482066,0.085021,4.374345,0.002587
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,6,0,1,0,0,0,0,2.000000,4.500000,0.500000,0.524569,0.820908,0.163275,0.990877,0.614863,0.325508,0.086469,3.896782,0.003171
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,0.500000,0.500000,0.500000,1.192702,0.857104,0.245082,0.955162,0.491141,0.904447,0.057444,1.701238,0.003540
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,0.500000,3.000000,2.000000,0.184476,0.920806,0.262485,0.991149,0.265728,0.738962,0.051022,2.138541,0.001344
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,0.500000,4.500000,2.000000,0.171380,0.920795,0.258738,0.992108,0.224118,0.726699,0.052586,2.138541,0.001317
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,0.500000,0.500000,2.000000,0.076613,0.965680,0.436832,0.977471,0.102676,0.960969,0.019409,0.691205,0.000565
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,1.000000,1.500000,0.500000,0.991251,0.804922,0.155036,0.984517,1.152459,0.592615,0.090493,4.154744,0.004143
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,1.000000,4.500000,2.000000,0.267610,0.890308,0.199155,0.994707,0.380413,0.541409,0.079957,3.091917,0.001856
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,1.500000,0.500000,1.500000,0.927211,0.895883,0.222660,0.979531,0.884845,0.850027,0.074065,2.461292,0.002521
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,1.500000,1.500000,2.000000,0.626227,0.887827,0.210251,0.988160,1.019228,0.550616,0.082332,4.090446,0.002377
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,1.500000,3.000000,1.000000,0.542300,0.840726,0.164284,0.991684,0.752658,0.426492,0.091482,4.090446,0.002893
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,2.000000,1.500000,2.000000,0.755753,0.881107,0.193784,0.987875,1.205477,0.487214,0.088814,4.527521,0.002609
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,8,0,0,1,0,0,0,2.000000,4.500000,0.500000,0.535857,0.817766,0.159032,0.991569,0.663543,0.329499,0.090762,4.185994,0.003206
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,0.500000,0.500000,0.500000,1.038999,0.853110,0.250305,0.957424,0.622105,0.907924,0.054744,1.920849,0.003485
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,0.500000,3.000000,2.000000,0.179513,0.922184,0.272296,0.991145,0.265430,0.743379,0.050370,2.138541,0.001305
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,0.500000,4.500000,2.000000,0.165288,0.922632,0.258763,0.992425,0.227042,0.731441,0.052323,2.138541,0.001300
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,0.500000,0.500000,2.000000,0.068623,0.969166,0.470593,0.974814,0.080173,0.961482,0.018135,0.691205,0.000542
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,1.000000,1.500000,0.500000,0.980789,0.806684,0.160438,0.982993,1.100627,0.604975,0.086393,4.090446,0.004122
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,1.000000,4.500000,2.000000,0.262075,0.892589,0.204927,0.994020,0.383815,0.553249,0.075251,3.091917,0.001842
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,1.500000,0.500000,1.500000,0.746620,0.898855,0.231325,0.980417,0.774145,0.854681,0.068326,2.246641,0.002314
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,1.500000,1.500000,2.000000,0.644446,0.886427,0.216447,0.988429,1.040858,0.554920,0.083813,4.090446,0.002439
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,1.500000,3.000000,1.000000,0.544319,0.839957,0.162220,0.991786,0.767461,0.430055,0.092036,4.154744,0.002898
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,2.000000,1.500000,2.000000,0.770977,0.882540,0.202701,0.986369,1.141732,0.476896,0.084822,4.311845,0.002592
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,10,0,0,0,1,0,0,2.000000,4.500000,0.500000,0.509388,0.823751,0.163781,0.991134,0.604480,0.323324,0.086426,3.896782,0.003118
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,0.500000,0.500000,0.500000,0.874665,0.853910,0.245426,0.958423,0.553531,0.905248,0.050846,1.811278,0.003331
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,0.500000,3.000000,2.000000,0.180421,0.921002,0.248988,0.991764,0.263548,0.744399,0.052729,2.246641,0.001332
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,0.500000,4.500000,2.000000,0.167088,0.921759,0.245400,0.992786,0.227713,0.732680,0.054284,2.138541,0.001313
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,0.500000,0.500000,2.000000,0.077161,0.966829,0.482363,0.975526,0.105873,0.959200,0.019240,0.691205,0.000570
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,1.000000,1.500000,0.500000,0.975333,0.809215,0.162526,0.982906,1.100914,0.603207,0.085607,3.994032,0.004092
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,1.000000,4.500000,2.000000,0.262549,0.892588,0.209961,0.993850,0.381650,0.552471,0.073770,2.884043,0.001831
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,1.500000,0.500000,1.500000,0.819642,0.898689,0.232655,0.979664,0.830787,0.851755,0.070444,2.567818,0.002394
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,1.500000,1.500000,2.000000,0.641680,0.886209,0.212189,0.987326,1.017527,0.550360,0.080264,3.931532,0.002425
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,1.500000,3.000000,1.000000,0.538818,0.841222,0.167719,0.991094,0.740971,0.426605,0.087483,3.962782,0.002863
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,2.000000,1.500000,2.000000,0.771367,0.881785,0.204132,0.987218,1.141964,0.477431,0.087358,4.280595,0.002619
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,12,0,0,0,0,1,0,2.000000,4.500000,0.500000,0.525861,0.820594,0.160040,0.991476,0.638542,0.320313,0.089460,3.994032,0.003178
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,0.500000,0.500000,0.500000,0.794338,0.848904,0.233504,0.963440,0.581541,0.899392,0.051552,1.920849,0.003286
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,0.500000,3.000000,2.000000,0.176663,0.923494,0.278680,0.991251,0.258205,0.739248,0.050500,2.138541,0.001310
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,0.500000,4.500000,2.000000,0.166623,0.922293,0.254278,0.992146,0.216662,0.727511,0.052344,2.138541,0.001309
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,0.500000,0.500000,2.000000,0.096258,0.962730,0.429520,0.980808,0.130654,0.952510,0.024303,0.805082,0.000659
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,1.000000,1.500000,0.500000,1.022269,0.804863,0.159380,0.982464,1.133729,0.599272,0.086562,4.059196,0.004204
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,1.000000,4.500000,2.000000,0.261707,0.892961,0.208570,0.993766,0.374454,0.548302,0.073420,2.988285,0.001823
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,1.500000,0.500000,1.500000,0.786973,0.897094,0.229322,0.979817,0.853078,0.844927,0.068934,2.461292,0.002377
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,1.500000,1.500000,2.000000,0.591487,0.888082,0.212102,0.988447,0.962617,0.553361,0.080905,4.016151,0.002353
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,1.500000,3.000000,1.000000,0.518426,0.842854,0.165022,0.991761,0.725772,0.431289,0.089475,3.962782,0.002835
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,2.000000,1.500000,2.000000,0.723486,0.884318,0.206968,0.987011,1.068286,0.480748,0.083291,4.016151,0.002543
Wood__cgaxis_pbr_13_light_wood_5_height,Wood,16,0,0,0,0,0,1,2.000000,4.500000,0.500000,0.518867,0.820425,0.162086,0.991172,0.593913,0.327680,0.087194,3.699895,0.003157
Wood__cgaxis_pbr_13_wood_10_height,Wood,4,1,0,0,0,0,0,0.500000,0.500000,0.500000,0.757327,0.915235,0.424399,0.959733,0.479285,0.943679,0.047893,1.811278,0.001951
Wood__cgaxis_pbr_13_wood_10_height,Wood,4,1,0,0,0,0,0,0.500000,3.000000,2.000000,0.231998,0.914926,0.250021,0.991698,0.339289,0.802491,0.058548,2.246641,0.001445
